776	535	0.538250	0.260513	4.13223	2	0.275089	1.02216	0
776	456	0.267363	0.130256	2.05259	1	0.267363	1.00000	0
776	573	0.319056	0.130256	2.44945	1	0.319056	1.00000	0
776	3073	5.94325	1.01842	11.6715	2	5.92578	1.83747	0
776	28899	0.0546859	0.0121795	4.48999	1	0.0546859	1.00000	0
776	10822	0.326918	0.105923	3.08637	1	0.326918	1.00000	0
776	2810	0.0607716	0.0121795	4.98965	1	0.0607716	1.00000	0
776	14446	0.0597088	0.0121795	4.90239	1	0.0597088	1.00000	0
776	401	4.08712	1.00000	4.08712	1	4.08712	1.00000	0
776	113789	0.323711	0.0840604	3.85093	1	0.323711	1.00000	0
776	104648	3.41424	1.00000	3.41424	1	3.41424	1.00000	0
776	32386	0.142447	0.0318812	4.46808	1	0.142447	1.00000	0
776	33834	0.0518783	0.0116217	4.46391	1	0.0518783	1.00000	0
776	547	0.243230	0.130256	1.86732	1	0.243230	1.00000	0
776	4664	0.0487393	0.0121795	4.00175	1	0.0487393	1.00000	0
10971	10955	4.97921	1.00000	4.97921	1	4.97921	1.00000	0
10971	10140	0.389372	0.209987	1.85427	1	0.389372	1.00000	0
10971	39618	1.85585	0.791526	2.34465	1	1.85585	1.00000	0
10971	128096	0.530052	0.158851	3.33679	1	0.530052	1.00000	0
10971	55802	1.38247	0.333334	4.14739	1	1.38247	1.00000	1
10971	2398	3.35705	1.00000	3.35705	1	3.35705	1.00000	1
10971	39556	2.31302	1.12267	4.12057	2	2.00722	1.85158	1
10971	103596	0.0310263	0.0143274	2.16552	1	0.0310263	1.00000	0
10971	54742	0.0262360	0.0143274	1.83117	1	0.0262360	1.00000	0
10971	56647	0.0543840	0.0286548	3.79580	2	0.0543832	1.99997	0
10971	10928	0.0301974	0.0143274	2.10767	1	0.0301974	1.00000	1
10971	175	1.88696	1.00000	1.88696	1	1.88696	1.00000	1
10971	39613	1.96992	1.00000	1.96992	1	1.96992	1.00000	0
10971	105716	1.01966	0.514328	3.96502	2	1.01921	1.98405	0
10971	10001	3.04372	0.562465	10.8228	2	3.04372	2.00000	1
10971	1649	37.2822	6.50037	45.8832	8	24.9202	5.77041	1
10971	39631	2.31270	1.00000	2.31270	1	2.31270	1.00000	0
10971	139598	1.51817	0.569877	2.66404	1	1.51817	1.00000	0
10971	39185	0.0291155	0.0143274	2.03215	1	0.0291155	1.00000	0
10971	39746	0.0253657	0.0143274	1.77043	1	0.0253657	1.00000	0
10971	10002	0.662440	0.250001	2.64975	1	0.662440	1.00000	0
10971	39452	3.28293	1.50000	4.37724	2	1.28481	1.08704	1
10971	149041	0.0270045	0.0143274	1.88481	1	0.0270045	1.00000	0
10971	10898	0.0278846	0.0143274	1.94624	1	0.0278846	1.00000	0
18931	102893	0.0713717	0.0182538	3.90996	1	0.0713717	1.00000	0
18931	1400	1.97288	0.500000	3.94576	1	1.97288	1.00000	0
18931	102071	0.0671557	0.0182538	3.67899	1	0.0671557	1.00000	0
18931	149121	2.78513	0.612198	9.09879	2	2.78282	1.99847	0
18931	14788	1.76166	1.00000	1.76166	1	1.76166	1.00000	0
18931	105321	0.262083	0.112217	2.33550	1	0.262083	1.00000	0
18931	15680	0.188749	0.0624649	3.02168	1	0.188749	1.00000	0
18931	4956	0.102190	0.0584005	1.74982	1	0.102190	1.00000	0
18931	175	0.405880	0.278864	1.45548	1	0.405880	1.00000	0
18931	39561	0.631229	0.333334	1.89368	1	0.631229	1.00000	0
18931	49920	0.108252	0.0855795	1.26493	1	0.108252	1.00000	0
18931	113232	0.218051	0.118216	1.84451	1	0.218051	1.00000	0
18931	10145	0.211272	0.0427362	4.94365	1	0.211272	1.00000	0
18931	149130	0.0758011	0.0182538	4.15261	1	0.0758011	1.00000	0
18931	54834	0.559580	0.142857	3.91706	1	0.559580	1.00000	0
18931	54836	0.187429	0.112289	1.66917	1	0.187429	1.00000	0
18931	39723	0.142542	0.0920494	1.54854	1	0.142542	1.00000	0
18931	38185	0.990719	0.333334	2.97215	1	0.990719	1.00000	0
18931	107863	2.86761	1.00000	2.86761	1	2.86761	1.00000	1
18931	39619	0.950648	0.333334	2.85194	1	0.950648	1.00000	0
18931	10956	0.978753	0.500000	1.95750	1	0.978753	1.00000	0
620	38346	14.5390	6.69877	23.8744	11	6.45168	5.17846	0
620	130004	7.90346	4.00000	7.90346	4	7.08581	3.58618	0
620	59724	1.28598	0.569877	2.25659	1	1.28598	1.00000	0
620	128434	2.34888	1.00000	2.34888	1	2.34888	1.00000	0
620	103549	2.12482	1.13975	3.72856	2	2.06021	1.93918	0
620	38275	3.30473	2.31592	5.70785	4	2.00828	2.46658	0
620	101529	2.66195	1.00000	2.66195	1	2.66195	1.00000	0
620	38172	6.24690	3.98914	10.9618	7	3.24181	3.63263	0
620	12835	2.01543	0.500000	4.03086	1	2.01543	1.00000	1
620	178449	12.5057	4.75260	21.0507	8	8.14541	5.20534	0
620	38167	13.5705	5.00000	13.5705	5	7.56951	2.78897	1
49918	45056	4.34958	1.33333	6.52436	2	1.39945	1.09566	0
49918	6903	1.18601	0.333334	3.55803	1	1.18601	1.00000	1
49918	10610	3.38345	1.00000	6.76689	2	1.83700	1.08587	0
49918	49938	8.58880	1.83333	14.0544	3	4.26368	2.07677	0
49918	6794	8.78487	2.00000	8.78487	2	4.68930	1.06759	1
49918	39750	1.04633	0.333334	3.13899	1	1.04633	1.00000	0
49918	1135	4.08239	1.33333	6.12358	2	1.25567	1.07677	0
49918	56332	285.276	45.2382	308.999	49	74.6126	12.8322	1
49918	10616	7.06796	1.50000	9.42395	2	7.06796	2.00000	1
49918	11930	0.193420	0.0893629	2.16444	1	0.193420	1.00000	0
49918	54444	6.70120	2.00000	13.4024	4	1.87933	1.12179	0
49918	7070	0.188574	0.0893629	2.11020	1	0.188574	1.00000	1
2	1557	4.33599	1.00000	4.33599	1	4.33599	1.00000	1
2	1174	1.63665	0.333334	4.90993	1	1.63665	1.00000	1
2	5468	4.17934	1.00000	4.17934	1	4.17934	1.00000	0
2	10446	2.60104	1.00000	2.60104	1	2.60104	1.00000	0
2	1146	1.56833	0.333334	4.70497	1	1.56833	1.00000	1
19096	70730	4.00907	2.10967	5.70098	3	0.406921	1.10446	0
19096	384	2.06832	1.00000	2.06832	1	2.06832	1.00000	0
19096	4678	13.2959	7.10922	16.8321	9	0.683190	1.34596	0
19096	588	9.89005	9.19980	11.8253	11	0.512702	1.38513	0
19096	10636	2.31000	1.05662	4.37246	2	2.19219	1.04819	0
19096	138	0.0798825	0.0566151	1.41098	1	0.0798825	1.00000	0
19096	3756	9.26851	7.26589	12.7562	10	0.480875	1.36344	0
19096	2810	7.19109	4.57692	9.42697	6	0.477292	1.26187	0
19096	335	2.62540	2.05662	3.82969	3	1.50300	1.29977	0
19096	4195	4.35378	1.01162	8.60752	2	1.13250	1.25152	0
19096	18352	0.606426	0.151199	4.01079	1	0.606426	1.00000	0
19096	2277	0.458278	0.111418	8.22626	2	0.0844212	1.08921	0
19096	11243	1.48568	1.14286	2.59995	2	0.194249	1.00657	0
19096	19404	0.932781	0.500000	1.86556	1	0.932781	1.00000	0
19096	401	9.56476	5.05662	11.3492	6	2.34076	1.35988	1
19096	350	3.12658	2.05662	4.56077	3	1.55959	1.10855	0
19096	172	1.40163	0.351751	7.96946	2	1.40163	2.00000	0
19096	3751	4.31703	1.01162	8.53488	2	1.12294	1.25152	0
19096	6299	0.309050	0.0682368	9.05817	2	0.126378	1.28759	0
19096	19061	15.6277	4.01162	19.4781	5	1.17580	1.29020	0
19096	3736	4.77428	3.50000	5.45632	4	1.56080	1.18361	0
19096	5048	0.0367583	0.0179832	2.04404	1	0.0367583	1.00000	0
19096	11210	8.93629	2.01162	13.3270	3	1.63362	1.35612	0
19096	19537	18.4569	4.08854	27.0858	6	1.29464	1.28715	0
19096	1405	5.03045	3.05662	6.58304	4	2.06519	1.28864	0
19096	5576	0.107716	0.0232434	9.26851	2	0.0724419	1.34505	0
19096	29073	4.40323	1.11162	11.8833	3	1.08767	1.36600	0
19096	23215	0.140901	0.0566151	2.48876	1	0.140901	1.00000	0
19096	521	3.00326	1.38995	6.48210	3	2.24200	1.21935	0
19096	3933	1.92666	1.09980	3.50366	2	0.208267	1.01909	0
19096	211	4.15673	3.66667	5.66827	5	1.21448	1.18111	0
19096	267	0.0772533	0.0566151	1.36454	1	0.0772533	1.00000	0
19096	8703	10.6016	3.37600	15.7014	5	10.2666	4.80196	1
19096	6763	6.01952	3.50000	6.87945	4	1.82673	1.10153	0
19096	5395	3.41471	2.07258	4.94268	3	0.531718	1.25015	0
19096	11096	0.192552	0.109673	1.75569	1	0.192552	1.00000	0
19096	14799	5.13525	3.43333	7.47851	5	0.922652	1.30052	0
19096	490	8.15440	5.21201	12.5163	8	1.74345	1.29706	0
19096	8091	8.22314	4.50000	9.13682	5	1.99706	1.13503	0
19096	2489	1.60796	1.00000	1.60796	1	1.60796	1.00000	0
19096	4533	9.31779	6.00000	9.31779	6	2.00332	1.29000	0
19096	1004	0.224578	0.0426179	5.26957	1	0.224578	1.00000	0
19096	4609	2.66491	1.66667	4.79684	3	0.726057	1.18423	0
19096	460	0.0653967	0.0268049	2.43973	1	0.0653967	1.00000	0
19096	3817	1.61121	1.09980	2.93001	2	0.276153	1.08870	0
19096	5819	0.0977627	0.0186423	5.24412	1	0.0977627	1.00000	0
19096	4794	10.7252	10.3333	13.4930	13	0.499762	1.28229	0
19096	3716	0.912844	0.356207	5.12535	2	0.870016	1.26935	0
19096	434	2.94755	2.14865	4.11544	3	1.48904	1.09438	0
19096	5738	2.28882	2.01798	3.40263	3	1.24137	1.09890	0
19096	4879	0.528925	0.237527	4.45360	2	0.125008	1.09305	0
19096	8743	0.0633292	0.0351317	1.80262	1	0.0633292	1.00000	0
19096	6248	2.31896	2.00000	2.31896	2	1.16594	1.00557	0
19096	4590	0.0449825	0.0116217	3.87056	1	0.0449825	1.00000	0
19096	6296	3.53195	2.11027	5.02107	3	1.72904	1.26089	0
19096	32332	3.23191	2.25000	4.30921	3	1.68242	1.17570	0
19096	11097	1.71061	1.14286	2.99356	2	0.290229	1.05104	0
19096	515	2.67790	2.09980	3.82594	3	0.590303	1.36307	0
19096	39700	0.0703712	0.0184167	3.82106	1	0.0703712	1.00000	0
19096	5607	0.108246	0.0388080	2.78928	1	0.108246	1.00000	0
19096	2754	1.89324	1.12766	5.03675	3	0.408774	1.30444	0
19096	43981	4.95744	4.00000	4.95744	4	1.35298	1.09168	0
19096	4676	3.71611	2.09980	5.30924	3	1.96223	1.17692	0
695	3018	3.37707	1.00000	3.37707	1	3.37707	1.00000	0
695	10812	0.0476563	0.0104255	4.57112	1	0.0476563	1.00000	0
695	728	3.94365	1.00000	3.94365	1	3.94365	1.00000	0
695	15546	0.102489	0.0208340	4.91931	1	0.102489	1.00000	0
19278	19957	2.44696	0.500000	4.89392	1	2.44696	1.00000	0
19278	54756	2.08433	0.500000	4.16866	1	2.08433	1.00000	0
22	4922	2.25656	1.00000	2.25656	1	2.25656	1.00000	1
22	3236	0.124260	0.0250871	4.95315	1	0.124260	1.00000	0
22	2810	0.606507	0.223909	5.41744	2	0.0552016	1.01164	0
22	22142	0.0575635	0.0116217	4.95310	1	0.0575635	1.00000	0
22	7429	0.0975620	0.0250871	3.88892	1	0.0975620	1.00000	0
22	6424	0.570252	0.142857	3.99176	1	0.570252	1.00000	0
22	6152	0.0449193	0.0179832	2.49786	1	0.0449193	1.00000	0
22	5146	0.527266	0.205926	2.56047	1	0.527266	1.00000	0
22	19378	0.0518548	0.0179832	2.88352	1	0.0518548	1.00000	0
22	3675	0.0552153	0.0116217	4.75105	1	0.0552153	1.00000	0
22	29073	2.20052	0.500000	4.40104	1	2.20052	1.00000	0
22	39653	0.654402	0.205926	3.17785	1	0.654402	1.00000	0
22	211	0.504987	0.205926	2.45228	1	0.504987	1.00000	0
22	12822	0.0977175	0.0184167	5.30593	1	0.0977175	1.00000	0
22	5845	0.0438414	0.0179832	2.43791	1	0.0438414	1.00000	0
22	6153	0.0445519	0.0179832	2.47743	1	0.0445519	1.00000	0
22	163	0.0546837	0.0116217	4.70531	1	0.0546837	1.00000	0
22	5738	0.477941	0.205926	2.32094	1	0.477941	1.00000	0
22	5729	1.58864	0.617777	7.71462	3	0.614799	1.16099	0
22	859	0.0478365	0.0179832	2.66007	1	0.0478365	1.00000	0
22	5734	0.459632	0.205926	2.23203	1	0.459632	1.00000	0
22	5219	0.0355254	0.0179832	1.97548	1	0.0355254	1.00000	0
22	605	0.528525	0.205926	2.56658	1	0.528525	1.00000	0
22	11097	0.541591	0.205926	2.63003	1	0.541591	1.00000	0
22	58845	0.0684139	0.0184167	3.71479	1	0.0684139	1.00000	0
22	4559	0.939577	0.207142	9.07180	2	0.939577	2.00000	0
22	3914	0.0921709	0.0232434	7.93092	2	0.0575669	1.24913	0
22	3158	0.311074	0.0556185	5.59299	1	0.311074	1.00000	0
53	48894	3.61696	1.00000	3.61696	1	3.61696	1.00000	0
53	577	0.0406197	0.0104255	3.89618	1	0.0406197	1.00000	0
53	486	0.417309	0.119176	3.50160	1	0.417309	1.00000	0
53	5737	0.0460020	0.0104255	4.41245	1	0.0460020	1.00000	0
53	52	3.28398	1.00000	3.28398	1	3.28398	1.00000	0
53	2755	0.721547	0.188939	3.81894	1	0.721547	1.00000	0
53	5526	4.09101	1.00000	4.09101	1	4.09101	1.00000	0
53	5548	0.761690	0.188939	4.03140	1	0.761690	1.00000	0
53	13048	0.329980	0.119176	2.76884	1	0.329980	1.00000	0
53	10467	0.454891	0.176377	2.57908	1	0.454891	1.00000	0
53	633	0.362875	0.119176	3.04485	1	0.362875	1.00000	0
