1.02411e-05	4.58878	4.98965	0.0101653	0
8.18246e-05	1.05492	4.08712	0.348220	0
0.00355266	2.60940	2.44945	0.0735787	0
1.25201e-05	4.58878	4.90239	0.0101653	0
0.000140950	1.05993	3.85093	0.346480	0
0.000439494	1.56071	3.35705	0.209987	1
0.00870395	1.93000	2.06028	0.145148	1
0.0129729	0.223718	1.88696	0.799541	1
0.0107172	1.33218	1.96992	0.263901	0
0.00780429	3.78206	2.10767	0.0227757	1
0.00647707	1.77823	2.18862	0.168937	1
0.0169655	3.78206	1.77043	0.0227757	0
0.0160419	3.78206	1.79475	0.0227757	0
0.0177903	3.32363	1.74982	0.0360218	0
0.0127737	1.30135	1.89368	0.272164	0
0.000113301	1.24698	3.94576	0.287371	0
0.0350368	1.19574	1.45548	0.302480	0
0.00140625	1.86506	2.85194	0.154887	0
0.00451878	1.52754	2.34498	0.217069	0
0.0143051	3.15278	1.84451	0.0427332	0
0.0543341	2.39011	1.26493	0.0916196	0
9.31413e-05	0.771167	4.03086	0.462473	1
0.00918094	0.530645	2.03711	0.588225	1
0.00918094	0.530645	2.03711	0.588225	1
0.00193157	0.691356	2.71409	0.500896	1
0.00450218	0.605797	2.34658	0.545639	1
0.00918094	0.530645	2.03711	0.588225	1
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.00675457	0.733941	2.17040	0.480014	0
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.000726119	1.60944	3.13899	0.200000	0
0.0152116	0.665281	1.81782	0.514129	1
2.91324e-05	1.54117	4.53562	0.214130	1
0.0137091	0.362211	1.86299	0.696135	1
0.00608128	0.376770	2.21600	0.686074	1
0.0165513	0.588789	1.78117	0.554999	1
0.0152116	0.665281	1.81782	0.514129	1
0.0150047	0.693147	1.82377	0.500000	1
0.0152116	0.665281	1.81782	0.514129	1
0.000150699	0.673012	3.82189	0.510170	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000126605	0.673012	3.89755	0.510170	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
7.84847e-06	0.636514	5.10521	0.529134	1
2.29188e-05	1.11874	4.63981	0.326691	1
0.0152116	0.665281	1.81782	0.514129	1
0.0165513	0.588789	1.78117	0.554999	1
0.00103959	0.189209	2.98314	0.827614	1
0.0165513	0.588789	1.78117	0.554999	1
0.0152116	0.665281	1.81782	0.514129	1
1.01915e-06	0.693147	5.99176	0.500000	1
