776	2810	0.0503323	0.0101653	4.95141	1	0
776	401	1.30752	0.348220	3.75485	1	0
776	573	0.172110	0.0735787	2.33913	1	0
776	14446	0.0490875	0.0101653	4.82895	1	0
776	113789	1.32537	0.346480	3.82523	1	0
10971	2398	0.623363	0.209987	2.96858	1	1
10971	39556	0.281658	0.145148	1.94049	1	1
10971	175	1.33543	0.799541	1.67024	1	1
10971	39613	0.458483	0.263901	1.73733	1	0
10971	10928	0.0447482	0.0227757	1.96473	1	1
10971	39452	0.324136	0.168937	1.91868	1	1
10971	39746	0.0353936	0.0227757	1.55401	1	0
10971	105716	0.0362761	0.0227757	1.59275	1	0
18931	4956	0.0580990	0.0360218	1.61288	1	0
18931	39561	0.449270	0.272164	1.65073	1	0
18931	1400	1.08278	0.287371	3.76787	1	0
18931	175	0.384911	0.302480	1.27252	1	0
18931	39619	0.413819	0.154887	2.67175	1	0
18931	105321	0.444235	0.217069	2.04651	1	0
18931	113232	0.0713320	0.0427332	1.66924	1	0
18931	49920	0.104662	0.0916196	1.14236	1	0
620	12835	1.81142	0.462473	3.91682	1	1
620	38167	5.92387	2.81121	10.6223	5	1
620	38346	3.41006	2.40612	12.2345	9	0
49918	39750	0.601327	0.200000	3.00664	1	0
49918	56332	65.2413	21.9547	134.835	44	1
49918	10610	1.41453	0.428261	6.60592	2	0
49918	49938	3.35193	0.762350	13.1901	3	0
2	1174	0.518862	0.110184	4.70903	1	1
2	1146	0.500388	0.110184	4.54137	1	1
19096	588	0.0640888	0.0674676	1.91364	2	0
19096	3756	0.653754	0.560593	3.53552	3	0
19096	2810	0.369160	0.250001	1.47663	1	0
19096	19404	0.432094	0.250001	1.72837	1	0
19096	401	0.0381663	0.0220282	1.73261	1	1
19096	350	0.176504	0.136898	2.55513	2	0
19096	521	0.0445579	0.0220282	2.02276	1	0
19096	267	0.0268392	0.0220282	1.21840	1	0
19096	4794	0.0647497	0.0666667	0.971245	1	0
19096	4879	0.0836906	0.0392235	2.13369	1	0
19096	4678	0.0297546	0.0172628	1.72362	1	0
19096	18352	0.218760	0.0574334	3.80893	1	0
19096	11096	0.0498436	0.0302342	1.64858	1	0
19096	490	0.0685645	0.0466091	1.47105	1	0
19096	211	0.107878	0.103119	1.04615	1	0
19096	460	0.0339707	0.0142969	2.37608	1	0
19096	515	0.0273169	0.0239696	1.13965	1	0
19096	11097	0.0584127	0.0426811	1.36859	1	0
19096	138	0.0281050	0.0220282	1.27586	1	0
19096	5576	0.105601	0.0228935	9.22542	2	0
19096	3817	0.0501570	0.0375249	1.33663	1	0
19096	8703	3.56795	1.46229	12.7273	5	1
19096	6248	0.353279	0.333334	1.05983	1	0
19096	335	0.0250533	0.0220282	1.13733	1	0
19096	384	0.131518	0.0655102	2.00759	1	0
19096	19537	0.0514256	0.0114467	4.49260	1	0
19096	43981	0.0611266	0.0524434	1.16557	1	0
19096	6296	0.0743846	0.0466091	1.59593	1	0
695	728	1.97279	0.529134	3.72833	1	0
695	10812	0.0478762	0.0105794	4.52544	1	0
695	3018	1.07133	0.333334	3.21399	1	0
19278	19957	2.09322	0.433013	4.83408	1	0
22	3236	0.0975547	0.0197997	4.92709	1	0
22	2810	0.347914	0.139521	4.70152	2	0
22	3158	0.130018	0.0239849	5.42081	1	0
22	19378	0.0299325	0.0107979	2.77206	1	0
22	211	0.290225	0.128723	2.25464	1	0
22	11097	0.308995	0.128723	2.40046	1	0
22	3914	0.0905738	0.0228935	7.91263	2	0
22	5845	0.0250368	0.0107979	2.31867	1	0
22	4559	0.0775920	0.0172437	4.49974	1	0
53	5604	1.26530	0.250001	5.06117	1	1
53	2798	0.324556	0.0999995	3.24557	1	0
53	3328	0.0529556	0.0157554	3.36110	1	0
53	10467	0.209887	0.0890943	2.35579	1	0
53	486	0.198274	0.0586575	3.38020	1	0
53	457	1.33916	0.333334	4.01747	1	0
53	4738	0.836183	0.358642	2.33152	1	0
53	4864	0.320120	0.0999995	3.20122	1	0
