4.98965	1	0
4.08712	1	0
2.44945	1	0
4.90239	1	0
3.85093	1	0
4.13223	2	0
4.48999	1	0
3.08637	1	0
1.86732	1	0
11.6715	2	0
4.00175	1	0
2.05259	1	0
4.46391	1	0
4.46808	1	0
3.41424	1	0
3.35705	1	1
4.12057	2	1
1.88696	1	1
1.96992	1	0
2.10767	1	1
4.37724	2	1
1.77043	1	0
3.96502	2	0
1.88481	1	0
4.97921	1	0
10.8228	2	1
2.64975	1	0
2.66404	1	0
2.16552	1	0
1.85427	1	0
1.94624	1	0
2.31270	1	0
2.34465	1	0
4.14739	1	1
3.79580	2	0
1.83117	1	0
3.33679	1	0
2.03215	1	0
45.8832	8	1
1.74982	1	0
1.89368	1	0
3.94576	1	0
1.45548	1	0
2.85194	1	0
2.33550	1	0
1.84451	1	0
1.26493	1	0
2.86761	1	1
9.09879	2	0
2.97215	1	0
1.54854	1	0
4.94365	1	0
1.95750	1	0
1.66917	1	0
3.67899	1	0
3.91706	1	0
3.90996	1	0
4.15261	1	0
1.76166	1	0
3.02168	1	0
4.03086	1	1
13.5705	5	1
23.8744	11	0
3.72856	2	0
7.90346	4	0
5.70785	4	0
10.9618	7	0
21.0507	8	0
2.34888	1	0
2.25659	1	0
2.66195	1	0
3.13899	1	0
308.999	49	1
6.76689	2	0
14.0544	3	0
9.42395	2	1
3.55803	1	1
13.4024	4	0
6.12358	2	0
8.78487	2	1
2.11020	1	1
2.16444	1	0
6.52436	2	0
4.90993	1	1
4.70497	1	1
2.60104	1	0
4.33599	1	1
4.17934	1	0
11.8253	11	0
12.7562	10	0
9.42697	6	0
1.86556	1	0
11.3492	6	1
4.56077	3	0
6.48210	3	0
1.36454	1	0
13.4930	13	0
4.45360	2	0
16.8321	9	0
4.01079	1	0
1.75569	1	0
12.5163	8	0
5.66827	5	0
2.43973	1	0
3.82594	3	0
2.99356	2	0
1.41098	1	0
9.26851	2	0
2.93001	2	0
15.7014	5	1
2.31896	2	0
3.82969	3	0
2.06832	1	0
27.0858	6	0
4.95744	4	0
5.02107	3	0
5.12535	2	0
3.82106	1	0
