776	2810	6.02657	1	31.9523	1	0
776	401	3.01077	1	15.9628	1	0
776	573	2.36089	2	6.22175	1	0
10971	2398	1.47813	1	7.83690	1	1
18931	4956	0.475628	1	2.52173	1	0
18931	39561	0.531627	1	2.81863	1	0
49918	39750	1.34951	1	7.15499	1	0
2	1174	5.11194	1	27.1030	1	1
2	1146	4.82250	1	25.5684	1	1
19096	588	2.14125	11	2.06742	2	0
19096	3756	3.13387	10	5.01121	3	0
19096	2810	2.72109	6	2.50602	1	0
19096	19404	0.591105	1	3.13398	1	0
19096	401	2.82819	6	3.38608	1	1
19096	350	1.05980	3	3.57880	2	0
19096	521	2.12415	3	4.47438	1	0
19096	267	0.298983	1	1.58518	1	0
19096	4794	2.55356	13	1.10592	1	0
695	728	3.00451	1	15.9296	1	0
22	3236	5.73618	1	30.4126	1	0
22	2810	2.44175	2	12.9459	2	0
53	5604	5.75222	1	30.4977	1	1
53	2798	2.42518	1	12.8580	1	0
53	3328	2.59160	1	13.7404	1	0
53	10467	1.02235	1	5.42038	1	0
1174	2798	4.59086	1	24.3403	1	1
1174	1146	5.41008	1	28.6837	1	0
1174	4794	3.19069	1	16.9167	1	0
576	3756	1.70872	1	9.05945	1	0
576	2810	1.92339	1	10.1976	1	0
576	534	0.725290	2	1.91630	1	0
756	1384	2.07102	1	10.9803	1	1
472	3328	1.24591	1	6.60571	1	0
472	10467	164.768	198	772.458	178	1
472	29557	0.895604	1	4.74840	1	0
19177	19955	1.38768	2	7.35733	2	0
588	1108	0.691156	1	3.66444	1	0
588	3756	1.48365	6	2.66010	2	0
588	337	3.57159	13	4.64037	3	0
588	2810	2.57993	8	3.53950	2	0
588	19404	1.71928	4	2.39745	1	0
588	401	5.58301	9	22.0417	5	1
588	350	3.74544	4	18.3787	3	0
588	4989	1.78994	5	3.65813	2	0
588	267	1.39036	5	4.65607	3	0
588	6156	0.414838	1	2.19943	1	0
588	573	0.419019	1	2.22160	1	0
588	18898	0.387178	1	2.05278	1	0
588	4794	1.04466	7	0.760308	1	0
680	205	2.46057	4	7.44378	2	1
1198	18898	1.19785	1	6.35085	1	0
819	842	1.21515	1	6.44258	1	0
819	3328	28.8224	7	126.944	6	1
819	267	2.10354	2	11.1528	2	0
819	956	3.48851	2	11.4025	1	0
491	551	29.0298	22	148.191	19	1
491	2810	0.517669	1	2.74463	1	0
491	350	0.982741	1	5.21039	1	0
491	3340	7.96429	2	42.2258	2	1
491	267	0.918265	1	4.86855	1	0
1108	3756	2.38482	2	5.77292	1	0
1108	2810	1.42712	1	7.56645	1	0
1108	1827	0.657446	1	3.48571	1	1
1108	4989	11.2113	3	59.4413	3	0
1108	267	0.971514	1	5.15087	1	0
1108	6156	3.50574	2	18.5871	2	0
1108	205	1.53561	2	4.26591	1	1
1108	573	1.87612	1	9.94700	1	0
19194	109236	0.683531	1	3.62401	1	0
551	2810	0.738589	1	3.91593	1	0
551	3340	14.7031	5	77.9541	5	1
19456	5479	1.51018	2	8.00683	2	0
3756	337	3.53471	8	4.58629	2	0
3756	2810	3.13814	6	2.78175	1	0
3756	19404	2.26818	3	4.66128	1	0
3756	401	2.26648	4	3.05007	1	0
3756	350	0.633628	2	3.35943	2	0
3756	521	8.67129	2	41.5270	1	0
3756	4989	12.0751	10	54.7830	7	1
3756	267	6.17515	2	30.6145	1	0
3756	4794	1.72464	7	1.33014	1	0
337	401	3.82059	6	10.2305	3	0
337	350	0.381948	1	2.02505	1	0
337	4989	2.58102	4	6.95087	2	0
337	4794	2.22093	8	1.41130	1	0
2810	19404	0.932090	1	4.94185	1	0
2810	4989	4.49750	5	11.5879	2	0
2810	267	0.537635	1	2.85048	1	0
2810	6156	0.856570	1	4.54145	1	0
2810	18898	7.11757	2	19.1873	1	0
2810	4794	1.69765	5	3.48701	2	0
39729	111011	0.579397	3	2.02614	2	0
6207	130	79.9757	26	361.033	17	1
3486	16936	3.86637	1	20.4991	1	0
19404	350	27.0919	9	131.618	7	1
19404	1766	1.68187	1	8.91708	1	0
19404	267	3.85174	4	20.4215	4	0
19404	4794	0.444451	1	2.35643	1	0
401	350	4.43491	6	7.87139	3	1
401	4989	5.09878	6	4.52089	1	0
401	1766	4.09975	3	7.25728	1	0
401	267	4.42438	7	7.09224	3	1
401	956	2.17637	1	11.5389	1	1
401	573	5.24911	4	15.7573	2	0
401	18898	12.0003	2	63.6241	2	0
