776	2810	6.02657	1	6.02657	1	0
776	401	3.01077	1	3.01077	1	0
776	573	1.17349	1	1.17349	1	0
10971	2398	1.47813	1	1.47813	1	1
18931	4956	0.475628	1	0.475628	1	0
18931	39561	0.531627	1	0.531627	1	0
49918	39750	1.34951	1	1.34951	1	0
2	1174	5.11194	1	5.11194	1	1
2	1146	4.82250	1	4.82250	1	1
19096	588	2.14627	11	0.389940	2	0
19096	3756	3.13387	10	0.945172	3	0
19096	2810	2.49052	6	0.472665	1	0
19096	19404	0.591105	1	0.591105	1	0
19096	401	2.82819	6	0.638655	1	1
19096	350	1.05980	3	0.675003	2	0
19096	521	2.12415	3	0.843921	1	0
19096	267	0.298983	1	0.298983	1	0
19096	4794	2.55521	13	0.208590	1	0
695	728	3.00451	1	3.00451	1	0
22	3236	5.73618	1	5.73618	1	0
22	2810	2.44175	2	2.44175	2	0
53	5604	5.75222	1	5.75222	1	1
53	2798	2.42518	1	2.42518	1	0
53	3328	2.59160	1	2.59160	1	0
53	10467	1.02235	1	1.02235	1	0
1174	2798	4.59086	1	4.59086	1	1
1174	1146	5.41008	1	5.41008	1	0
1174	4794	3.19069	1	3.19069	1	0
576	3756	1.70872	1	1.70872	1	0
576	2810	1.92339	1	1.92339	1	0
576	534	0.361436	1	0.361436	1	0
756	1384	2.07102	1	2.07102	1	1
472	3328	1.24591	1	1.24591	1	0
472	10467	154.227	193	145.695	178	1
472	29557	0.895604	1	0.895604	1	0
19177	19955	1.38768	2	1.38768	2	0
588	1108	0.691156	1	0.691156	1	0
588	3756	1.48365	6	0.501726	2	0
588	337	3.57159	13	0.875229	3	0
588	2810	2.57993	8	0.667592	2	0
588	19404	1.30904	3	0.452187	1	0
588	401	5.58301	9	4.15733	5	1
588	350	3.74544	4	3.46644	3	0
588	4989	1.78994	5	0.689966	2	0
588	267	1.39036	5	0.878189	3	0
588	6156	0.414838	1	0.414838	1	0
588	573	0.419019	1	0.419019	1	0
588	18898	0.387178	1	0.387178	1	0
588	4794	0.900139	6	0.143403	1	0
680	205	1.85317	3	1.40398	2	1
1198	18898	1.19785	1	1.19785	1	0
819	842	1.21515	1	1.21515	1	0
819	3328	28.8224	7	23.9432	6	1
819	267	2.10354	2	2.10354	2	0
819	956	2.15065	1	2.15065	1	0
491	551	28.2958	20	27.9505	19	1
491	2810	0.517669	1	0.517669	1	0
491	350	0.982741	1	0.982741	1	0
491	3340	7.96429	2	7.96429	2	1
491	267	0.918265	1	0.918265	1	0
1108	3756	2.38482	2	1.08884	1	0
1108	2810	1.42712	1	1.42712	1	0
1108	1827	0.657446	1	0.657446	1	1
1108	4989	11.2113	3	11.2113	3	0
1108	267	0.971514	1	0.971514	1	0
1108	6156	3.50574	2	3.50574	2	0
1108	205	1.53561	2	0.804601	1	1
1108	573	1.87612	1	1.87612	1	0
19194	109236	0.683531	1	0.683531	1	0
551	2810	0.738589	1	0.738589	1	0
551	3340	14.7031	5	14.7031	5	1
19456	5479	1.51018	2	1.51018	2	0
3756	337	3.03680	7	0.865028	2	0
3756	2810	2.10489	4	0.524670	1	0
3756	19404	2.26818	3	0.879171	1	0
3756	401	2.26648	4	0.575279	1	0
3756	350	0.633628	2	0.633628	2	0
3756	521	8.67129	2	7.83249	1	0
3756	4989	12.0751	10	10.3327	7	1
3756	267	6.17515	2	5.77426	1	0
