776	2810	0.0507211	0.0101653	4.98965	1	0
776	401	1.42322	0.348220	4.08712	1	0
776	573	0.180227	0.0735787	2.44945	1	0
776	14446	0.0498341	0.0101653	4.90239	1	0
776	113789	1.33427	0.346480	3.85093	1	0
10971	2398	0.704936	0.209987	3.35705	1	1
10971	39556	0.299046	0.145148	2.06028	1	1
10971	175	1.50870	0.799541	1.88696	1	1
10971	39613	0.519864	0.263901	1.96992	1	0
10971	10928	0.0480036	0.0227757	2.10767	1	1
10971	39452	0.369739	0.168937	2.18862	1	1
10971	39746	0.0403229	0.0227757	1.77043	1	0
10971	105716	0.0408766	0.0227757	1.79475	1	0
18931	4956	0.0630316	0.0360218	1.74982	1	0
18931	39561	0.515392	0.272164	1.89368	1	0
18931	1400	1.13390	0.287371	3.94576	1	0
18931	175	0.440252	0.302480	1.45548	1	0
18931	39619	0.441728	0.154887	2.85194	1	0
18931	105321	0.509022	0.217069	2.34498	1	0
18931	113232	0.0788217	0.0427332	1.84451	1	0
18931	49920	0.115892	0.0916196	1.26493	1	0
620	12835	1.86416	0.462473	4.03086	1	1
620	38167	6.23471	2.81121	11.1720	5	1
620	38346	3.65660	2.40612	13.0308	9	0
49918	39750	0.627797	0.200000	3.13899	1	0
49918	56332	67.6360	21.9547	139.555	44	1
49918	10610	1.44900	0.428261	6.76689	2	0
49918	49938	3.41173	0.762350	13.4327	3	0
2	1174	0.540997	0.110184	4.90993	1	1
2	1146	0.518415	0.110184	4.70497	1	1
19096	588	0.0697482	0.0674676	2.08611	2	0
19096	3756	0.689038	0.560593	3.73847	3	0
19096	2810	0.392792	0.250001	1.57116	1	0
19096	19404	0.466392	0.250001	1.86556	1	0
19096	401	0.0416672	0.0220282	1.89153	1	1
19096	350	0.196414	0.136898	2.84404	2	0
19096	521	0.0475964	0.0220282	2.16070	1	0
19096	267	0.0300583	0.0220282	1.36454	1	0
19096	4794	0.0691947	0.0666667	1.03792	1	0
19096	4879	0.0873429	0.0392235	2.22680	1	0
19096	4678	0.0322855	0.0172628	1.87023	1	0
19096	18352	0.230353	0.0574334	4.01079	1	0
19096	11096	0.0530819	0.0302342	1.75569	1	0
19096	490	0.0726267	0.0466091	1.55821	1	0
