4.98965	1	0
4.08712	1	0
2.44945	1	0
4.90239	1	0
3.85093	1	0
2.06612	2	0
4.48999	1	0
3.08637	1	0
1.86732	1	0
5.83577	2	0
4.00175	1	0
2.05259	1	0
4.46391	1	0
4.46808	1	0
3.41424	1	0
3.35705	1	1
2.06028	2	1
1.88696	1	1
1.96992	1	0
2.10767	1	1
2.18862	2	1
1.77043	1	0
1.98251	2	0
1.88481	1	0
4.97921	1	0
5.41139	2	1
2.64975	1	0
2.66404	1	0
2.16552	1	0
1.85427	1	0
1.94624	1	0
2.31270	1	0
2.34465	1	0
4.14739	1	1
1.89790	2	0
1.83117	1	0
3.33679	1	0
2.03215	1	0
5.73540	8	1
1.74982	1	0
1.89368	1	0
3.94576	1	0
1.45548	1	0
2.85194	1	0
2.33550	1	0
1.84451	1	0
1.26493	1	0
2.86761	1	1
4.54939	2	0
2.97215	1	0
1.54854	1	0
4.94365	1	0
1.95750	1	0
1.66917	1	0
3.67899	1	0
3.91706	1	0
3.90996	1	0
4.15261	1	0
1.76166	1	0
3.02168	1	0
4.03086	1	1
2.71409	5	1
2.17040	11	0
1.86428	2	0
1.97587	4	0
1.42696	4	0
1.56598	7	0
2.63133	8	0
2.34888	1	0
2.25659	1	0
2.66195	1	0
3.13899	1	0
6.30609	49	1
3.38345	2	0
4.68480	3	0
4.71197	2	1
3.55803	1	1
3.35060	4	0
3.06179	2	0
4.39243	2	1
2.11020	1	1
2.16444	1	0
3.26218	2	0
4.90993	1	1
4.70497	1	1
2.60104	1	0
4.33599	1	1
4.17934	1	0
1.07503	11	0
1.27562	10	0
1.57116	6	0
1.86556	1	0
1.89153	6	1
1.52026	3	0
2.16070	3	0
1.36454	1	0
1.03792	13	0
2.22680	2	0
1.87023	9	0
4.01079	1	0
1.75569	1	0
1.56454	8	0
1.13365	5	0
2.43973	1	0
1.27531	3	0
1.49678	2	0
1.41098	1	0
4.63426	2	0
1.46500	2	0
3.14029	5	1
1.15948	2	0
1.27656	3	0
2.06832	1	0
4.51429	6	0
1.23936	4	0
1.67369	3	0
2.56268	2	0
3.82106	1	0
