776	2810	2.86657e-05	1.17091e-05	2.44815	1	0
776	401	0.0469784	0.0450645	1.04247	1	0
776	573	0.00143678	0.00144715	0.992838	1	0
776	14446	2.86657e-05	1.17091e-05	2.44815	1	0
776	113789	0.0145306	0.00768842	1.88993	1	0
776	535	0.00287357	0.00289430	1.98568	2	0
776	28899	2.86657e-05	1.17091e-05	2.44815	1	0
776	10822	0.000256128	0.000242570	1.05589	1	0
776	547	0.00143678	0.00144715	0.992838	1	0
776	3073	0.328465	0.121277	5.41675	2	0
776	4664	2.86657e-05	1.17091e-05	2.44815	1	0
776	456	0.00143678	0.00144715	0.992838	1	0
776	33834	1.49000e-05	1.09219e-05	1.36423	1	0
776	32386	0.000252206	0.000134479	1.87543	1	0
776	104648	0.0106020	0.00541913	1.95640	1	0
10971	2398	0.00486424	0.0115252	0.422053	1	1
10971	39556	0.0173929	0.0527310	0.659682	2	1
10971	175	0.0414110	0.176909	0.234081	1	1
10971	39613	0.00187926	0.0106336	0.176729	1	0
10971	10928	2.31114e-05	2.99878e-05	0.770694	1	1
10971	39452	0.0105795	0.0411238	0.514519	2	1
10971	39746	5.39591e-06	2.99878e-05	0.179937	1	0
10971	105716	0.00251968	0.0124688	0.404157	2	0
10971	149041	9.63974e-06	2.99878e-05	0.321455	1	0
10971	10955	0.141091	0.125000	1.12873	1	0
10971	10001	0.0158911	0.00598071	5.31411	2	1
10971	10002	0.00241070	0.00811014	0.297245	1	0
10971	139598	0.00922008	0.0460725	0.200121	1	0
10971	103596	1.48501e-05	2.99878e-05	0.495206	1	0
10971	10140	0.000359748	0.00177102	0.203131	1	0
10971	10898	1.81193e-05	2.99878e-05	0.604223	1	0
10971	39631	0.00145079	0.00660439	0.219670	1	0
10971	39618	0.00967769	0.0334501	0.289317	1	0
10971	55802	0.0134175	0.00534678	2.50946	1	1
10971	56647	3.70140e-05	5.99756e-05	1.23430	2	0
10971	54742	1.11044e-05	2.99878e-05	0.370297	1	0
10971	128096	0.00293605	0.00159752	1.83787	1	0
10971	39185	1.94692e-05	2.99878e-05	0.649239	1	0
10971	1649	3.71546	1.11331	26.6985	8	1
18931	4956	5.84099e-05	0.000139870	0.417603	1	0
18931	39561	0.000606454	0.00405948	0.149392	1	0
18931	1400	0.0462858	0.0339889	1.36179	1	0
18931	175	0.00312141	0.0125196	0.249322	1	0
18931	39619	0.00496334	0.00317852	1.56152	1	0
18931	105321	0.00105764	0.00419262	0.252262	1	0
18931	113232	7.27337e-05	0.000192900	0.377055	1	0
18931	49920	0.000119777	0.000523654	0.228734	1	0
18931	107863	1.38989	0.857874	1.62016	1	1
18931	149121	0.0870487	0.0585110	2.97546	2	0
18931	38185	0.00252810	0.00250106	1.01081	1	0
