776	1198	1
776	3236	1
776	2810	1
18931	19074	4
18931	39579	1
19096	22	1
19096	576	6
19096	588	161
19096	1108	11
19096	3756	185
19096	337	180
19096	2810	99
695	3236	4
22	588	1
22	3236	1
22	3756	1
22	2810	9
53	472	2
1174	726	1
1174	2810	1
576	588	2
576	1108	1
576	3756	5
576	337	2
576	2810	2
578	3236	2
11067	2810	1
472	3236	1
588	1108	10
588	3756	71
588	337	119
588	2810	53
1198	2810	1
491	2810	2
1108	3756	18
1108	337	11
1108	2810	4
551	2810	14
3236	3756	2
3384	3279	1
3756	337	123
3756	2810	65
337	2810	78
