0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.00675457	0.733941	2.17040	0.480014	0
0.0438991	1.42394	1.35754	0.240764	0
0.0438991	1.42394	1.35754	0.240764	0
0.0152116	0.665281	1.81782	0.514129	1
2.91324e-05	1.54117	4.53562	0.214130	1
0.0137091	0.362211	1.86299	0.696135	1
0.00608128	0.376770	2.21600	0.686074	1
0.0165513	0.588789	1.78117	0.554999	1
0.0152116	0.665281	1.81782	0.514129	1
0.0150047	0.693147	1.82377	0.500000	1
0.0152116	0.665281	1.81782	0.514129	1
0.000150699	0.673012	3.82189	0.510170	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000126605	0.673012	3.89755	0.510170	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
0.000338825	0.631005	3.47002	0.532057	1
7.84847e-06	0.636514	5.10521	0.529134	1
2.29188e-05	1.11874	4.63981	0.326691	1
0.0152116	0.665281	1.81782	0.514129	1
0.0165513	0.588789	1.78117	0.554999	1
0.00103959	0.189209	2.98314	0.827614	1
0.0165513	0.588789	1.78117	0.554999	1
0.0152116	0.665281	1.81782	0.514129	1
1.01915e-06	0.693147	5.99176	0.500000	1
4.94206e-07	0.693147	6.30609	0.500000	1
2.65499e-06	0.693147	5.57594	0.500000	1
0.0165513	0.588789	1.78117	0.554999	1
0.0152116	0.665281	1.81782	0.514129	1
0.00125607	0.693147	2.90099	0.500000	1
0.00436217	1.66797	2.36030	0.188630	1
0.00727306	0.610864	2.13828	0.542882	1
4.28615e-05	0.500402	4.36793	0.606287	1
0.0165513	0.588789	1.78117	0.554999	1
0.00680370	1.13692	2.16726	0.320806	1
0.00465741	0.469887	2.33186	0.625073	1
0.000972300	0.693147	3.01220	0.500000	1
1.26050e-06	1.03972	5.89946	0.353554	1
1.36614e-05	1.60944	4.86450	0.200000	1
3.26583e-05	1.05492	4.48601	0.348220	1
0.000878309	0.693147	3.05635	0.500000	1
0.00680370	1.13692	2.16726	0.320806	1
0.000216935	1.07338	3.66367	0.341851	1
0.000110600	1.43917	3.95624	0.237124	1
0.000110600	1.43917	3.95624	0.237124	1
0.000110600	1.43917	3.95624	0.237124	1
0.000110600	1.43917	3.95624	0.237124	1
9.87069e-06	1.60944	5.00565	0.200000	1
0.000153941	1.51186	3.81265	0.220499	1
0.000104525	1.60944	3.98078	0.200000	1
0.000153941	1.95606	3.81265	0.141414	1
0.0427864	0.711550	1.36869	0.490883	1
0.0148016	0.607283	1.82969	0.544829	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0166733	3.51609	1.77798	0.0297154	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0216973	0.513101	1.66360	0.598636	1
0.0427864	0.711550	1.36869	0.490883	1
0.00741427	1.60944	2.12993	0.200000	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.00185385	1.54267	2.73193	0.213809	1
0.0148016	0.607283	1.82969	0.544829	1
2.47156e-05	1.83437	4.60703	0.159714	1
0.0427864	0.711550	1.36869	0.490883	1
0.0176496	0.322994	1.75327	0.723978	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0148016	0.607283	1.82969	0.544829	1
0.0176496	0.322994	1.75327	0.723978	1
0.0427864	0.711550	1.36869	0.490883	1
0.0135800	1.09130	1.86710	0.335780	1
0.0427864	0.711550	1.36869	0.490883	1
1.18331e-06	0.693147	5.92690	0.500000	1
0.00158765	1.09861	2.79924	0.333334	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.00778067	0.474139	2.10898	0.622421	1
0.0427864	0.711550	1.36869	0.490883	1
0.00583309	1.79176	2.23410	0.166667	1
0.0148016	0.607283	1.82969	0.544829	1
0.0427864	0.711550	1.36869	0.490883	1
0.0159864	1.07558	1.79625	0.341100	1
0.0427864	0.711550	1.36869	0.490883	1
0.00184446	1.09861	2.73413	0.333334	1
0.0166733	3.51609	1.77798	0.0297154	1
0.0427864	0.711550	1.36869	0.490883	1
0.00185385	1.54267	2.73193	0.213809	1
0.0148016	0.607283	1.82969	0.544829	1
0.00157902	1.09861	2.80161	0.333334	1
7.21182e-06	1.77416	5.14196	0.169626	1
0.000912480	1.60944	3.03978	0.200000	1
0.0427864	0.711550	1.36869	0.490883	1
0.0131709	2.19722	1.88039	0.111112	1
0.0427864	0.711550	1.36869	0.490883	1
1.51850e-06	0.450561	5.81859	0.637271	1
0.0216973	0.513101	1.66360	0.598636	1
0.0159864	1.07558	1.79625	0.341100	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0216973	0.513101	1.66360	0.598636	1
0.0189259	1.09861	1.72294	0.333334	1
0.0148016	0.607283	1.82969	0.544829	1
0.0148016	1.01266	1.82969	0.363251	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0156529	0.548874	1.80540	0.577600	1
0.0216973	0.513101	1.66360	0.598636	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0148016	0.607283	1.82969	0.544829	1
0.0113149	3.12672	1.94635	0.0438614	1
0.0146344	3.14604	1.83462	0.0430222	1
0.0148016	0.607283	1.82969	0.544829	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.000538490	1.32966	3.26882	0.264567	1
0.0148016	0.607283	1.82969	0.544829	1
0.0427864	0.711550	1.36869	0.490883	1
0.00887468	0.950271	2.05185	0.386636	1
0.00788402	4.22424	2.10325	0.0146365	1
0.00578555	2.22905	2.23766	0.107631	1
0.0427864	0.711550	1.36869	0.490883	1
0.0159864	1.09861	1.79625	0.333334	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0119589	0.511740	1.92231	0.599452	1
0.0427864	0.711550	1.36869	0.490883	1
0.0123283	1.14371	1.90910	0.318635	1
0.0216973	0.513101	1.66360	0.598636	1
0.0155097	2.83604	1.80940	0.0586575	1
0.0155097	2.83604	1.80940	0.0586575	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.00241317	0.974315	2.61741	0.377451	1
0.0116932	0.693147	1.93207	0.500000	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0216973	0.513101	1.66360	0.598636	1
0.0148016	0.607283	1.82969	0.544829	1
0.00412593	1.79176	2.38448	0.166667	1
0.0216973	0.513101	1.66360	0.598636	1
0.00769519	0.953687	2.11378	0.385318	1
4.29566e-05	4.54885	4.36697	0.0105794	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.00349838	1.70702	2.45613	0.181406	1
0.00781819	2.51266	2.10689	0.0810524	1
0.0148016	0.607283	1.82969	0.544829	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.00556021	1.16223	2.25491	0.312788	1
0.0148016	0.607283	1.82969	0.544829	1
0.0427864	0.711550	1.36869	0.490883	1
0.0148016	0.607283	1.82969	0.544829	1
0.000306769	1.09861	3.51319	0.333334	1
0.0148016	0.607283	1.82969	0.544829	1
0.0146344	3.14604	1.83462	0.0430222	1
0.00875545	0.854806	2.05772	0.425366	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0166733	3.51609	1.77798	0.0297154	1
0.00241317	0.974315	2.61741	0.377451	1
0.0149648	1.27703	1.82493	0.278864	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.000538490	1.32966	3.26882	0.264567	1
0.0427864	0.711550	1.36869	0.490883	1
0.0183460	1.23817	1.73646	0.289914	1
0.0427864	0.711550	1.36869	0.490883	1
0.0148016	1.01266	1.82969	0.363251	1
0.000538668	1.38629	3.26868	0.250001	1
0.00381322	3.99572	2.41871	0.0183942	1
4.99510e-07	1.38629	6.30146	0.250001	1
0.0156588	0.673012	1.80524	0.510170	1
0.0146344	3.14604	1.83462	0.0430222	1
0.0427864	0.711550	1.36869	0.490883	1
0.0427864	0.711550	1.36869	0.490883	1
0.0155510	0.955447	1.80824	0.384640	1
0.00632307	1.49418	2.19907	0.224433	1
0.0148016	0.607283	1.82969	0.544829	1
0.00310405	0.950271	2.50807	0.386636	1
0.0427864	0.711550	1.36869	0.490883	1
0.0146344	3.14604	1.83462	0.0430222	1
0.0179554	1.32692	1.74580	0.265293	1
0.0427864	0.711550	1.36869	0.490883	1
0.0148016	0.607283	1.82969	0.544829	1
0.00632307	1.49418	2.19907	0.224433	1
0.0146344	3.14604	1.83462	0.0430222	1
0.00388908	0.693147	2.41015	0.500000	1
0.00338578	1.54983	2.47034	0.212284	1
0.00632553	3.70494	2.19890	0.0246017	1
0.00321447	1.26586	2.49289	0.281997	1
0.0148016	0.607283	1.82969	0.544829	1
0.0179182	1.74787	1.74670	0.174144	1
0.0216973	0.513101	1.66360	0.598636	1
0.0148016	0.607283	1.82969	0.544829	1
0.00585211	1.79176	2.23269	0.166667	1
0.00585211	2.15664	2.23269	0.115713	1
0.0148016	0.607283	1.82969	0.544829	1
0.0148016	0.607283	1.82969	0.544829	1
0.00508207	0.693147	2.29396	0.500000	1
0.0427864	0.711550	1.36869	0.490883	1
0.0133717	0.693147	1.87381	0.500000	1
0.0148016	0.607283	1.82969	0.544829	1
1.18331e-06	0.693147	5.92690	0.500000	1
0.0427864	0.711550	1.36869	0.490883	1
0.0366120	2.34396	1.43638	0.0959469	1
0.00559251	1.32966	2.25239	0.264567	1
0.0148016	0.607283	1.82969	0.544829	1
0.0427864	0.711550	1.36869	0.490883	1
0.0148016	0.607283	1.82969	0.544829	1
0.0472670	1.12693	1.32544	0.324026	1
0.0448045	1.73984	1.34868	0.175548	1
0.00138143	2.23685	2.85967	0.106794	1
0.0492329	0.813948	1.30774	0.443105	1
0.0499463	1.63108	1.30150	0.195718	1
9.82826e-05	1.07740	4.00752	0.340480	1
0.0518631	1.47508	1.28514	0.228760	1
0.0394024	1.15959	1.40448	0.313615	1
9.82826e-05	1.07740	4.00752	0.340480	1
5.78327e-05	0.744803	4.23783	0.474828	1
0.0468503	2.30963	1.32929	0.0992980	1
6.51792e-05	0.636514	4.18589	0.529134	1
0.0448045	1.73984	1.34868	0.175548	1
0.0333991	1.71525	1.47627	0.179919	1
0.0375334	1.62422	1.42558	0.197065	1
0.0375334	1.62422	1.42558	0.197065	1
0.0495230	1.35590	1.30519	0.257715	1
0.0444169	1.55756	1.35245	0.210649	1
5.50698e-06	0.955700	5.25909	0.384543	1
0.0512875	0.691227	1.28999	0.500961	1
0.0512875	0.691227	1.28999	0.500961	1
0.0514303	0.693147	1.28878	0.500000	1
0.0512875	0.691227	1.28999	0.500961	1
0.0512875	0.691227	1.28999	0.500961	1
0.0501191	0.636514	1.30000	0.529134	1
0.0512875	0.691227	1.28999	0.500961	1
0.0459931	0.636514	1.33731	0.529134	1
8.22278e-05	0.693147	4.08498	0.500000	1
1.22972e-06	0.636514	5.91019	0.529134	1
0.000114067	0.693147	3.94284	0.500000	1
0.000136871	0.693147	3.86369	0.500000	1
0.000116350	0.693147	3.93424	0.500000	1
0.000142575	0.693147	3.84596	0.500000	1
7.46222e-05	1.54983	4.12713	0.212284	1
0.000117973	0.693147	3.92822	0.500000	1
3.12924e-06	1.33218	5.50456	0.263901	1
4.40524e-05	2.07944	4.35603	0.125000	1
1.38348e-06	0.636514	5.85903	0.529134	1
1.26769e-05	1.09861	4.89699	0.333334	1
0.000244622	2.99363	3.61151	0.0501052	1
5.34532e-05	0.661563	4.27203	0.516044	1
0.000484536	1.08220	3.31467	0.338849	1
0.000761825	1.83437	3.11814	0.159714	1
0.00303736	1.38629	2.51750	0.250001	1
0.0819789	1.06700	1.08630	0.344039	1
0.00144372	0.982901	2.84052	0.374224	1
0.00144372	0.982901	2.84052	0.374224	1
0.0819789	1.06700	1.08630	0.344039	1
0.0819789	1.06700	1.08630	0.344039	1
0.0965768	1.04481	1.01513	0.351759	1
0.0819789	1.06700	1.08630	0.344039	1
