776	2810	0.376456	0.0754474	4.98965	1	0
776	401	4.08712	1.00000	4.08712	1	0
776	573	0.612364	0.250001	2.44945	1	0
776	14446	0.369873	0.0754474	4.90239	1	0
776	113789	1.92547	0.500000	3.85093	1	0
776	535	1.03306	0.500002	4.13223	2	0
776	28899	0.338758	0.0754474	4.48999	1	0
776	10822	3.08637	1.00000	3.08637	1	0
776	547	0.466831	0.250001	1.86732	1	0
776	3073	6.09200	1.04391	11.6715	2	0
776	4664	0.301921	0.0754474	4.00175	1	0
776	456	0.513150	0.250001	2.05259	1	0
776	33834	0.299418	0.0670753	4.46391	1	0
776	32386	0.473273	0.105923	4.46808	1	0
776	104648	3.41424	1.00000	3.41424	1	0
10971	2398	3.35705	1.00000	3.35705	1	1
10971	39556	4.12057	2.00000	4.12057	2	1
10971	175	1.88696	1.00000	1.88696	1	1
10971	39613	1.96992	1.00000	1.96992	1	0
10971	10928	0.166907	0.0791904	2.10767	1	1
10971	39452	4.37724	2.00000	4.37724	2	1
10971	39746	0.140201	0.0791904	1.77043	1	0
10971	105716	2.13950	1.07919	3.96502	2	0
10971	149041	0.149259	0.0791904	1.88481	1	0
10971	10955	4.97921	1.00000	4.97921	1	0
10971	10001	6.49366	1.20000	10.8228	2	1
10971	10002	2.64975	1.00000	2.64975	1	0
10971	139598	2.66404	1.00000	2.66404	1	0
10971	103596	0.171488	0.0791904	2.16552	1	0
10971	10140	1.85427	1.00000	1.85427	1	0
10971	10898	0.154124	0.0791904	1.94624	1	0
10971	39631	2.31270	1.00000	2.31270	1	0
10971	39618	2.34465	1.00000	2.34465	1	0
10971	55802	4.14739	1.00000	4.14739	1	1
10971	56647	0.300591	0.158381	3.79580	2	0
10971	54742	0.145011	0.0791904	1.83117	1	0
10971	128096	1.76561	0.529134	3.33679	1	0
10971	39185	0.160927	0.0791904	2.03215	1	0
10971	1649	40.6020	7.07919	45.8832	8	1
18931	4956	0.260113	0.148652	1.74982	1	0
18931	39561	1.89368	1.00000	1.89368	1	0
18931	1400	3.94576	1.00000	3.94576	1	0
18931	175	1.45548	1.00000	1.45548	1	0
18931	39619	2.85194	1.00000	2.85194	1	0
18931	105321	2.33550	1.00000	2.33550	1	0
18931	113232	0.532466	0.288676	1.84451	1	0
18931	49920	0.447220	0.353554	1.26493	1	0
18931	107863	2.86761	1.00000	2.86761	1	1
18931	149121	9.09879	2.00000	9.09879	2	0
18931	38185	2.97215	1.00000	2.97215	1	0
18931	39723	0.269616	0.174110	1.54854	1	0
18931	10145	1.72148	0.348220	4.94365	1	0
18931	10956	1.95750	1.00000	1.95750	1	0
18931	54836	0.760045	0.455345	1.66917	1	0
18931	102071	0.386678	0.105105	3.67899	1	0
18931	54834	3.91706	1.00000	3.91706	1	0
18931	102893	0.410954	0.105105	3.90996	1	0
18931	149130	0.436458	0.105105	4.15261	1	0
18931	14788	1.76166	1.00000	1.76166	1	0
18931	15680	0.604335	0.200000	3.02168	1	0
620	12835	4.03086	1.00000	4.03086	1	1
620	38167	13.5705	5.00000	13.5705	5	1
620	38346	23.8744	11.0000	23.8744	11	0
620	103549	3.72856	2.00000	3.72856	2	0
620	130004	7.90346	4.00000	7.90346	4	0
620	38275	5.70785	4.00000	5.70785	4	0
620	38172	10.9618	7.00000	10.9618	7	0
620	178449	21.0507	8.00000	21.0507	8	0
620	128434	2.34888	1.00000	2.34888	1	0
620	59724	2.25659	1.00000	2.25659	1	0
620	101529	2.66195	1.00000	2.66195	1	0
49918	39750	3.13899	1.00000	3.13899	1	0
49918	56332	304.794	48.3333	308.999	49	1
49918	10610	6.76689	2.00000	6.76689	2	0
49918	49938	14.0544	3.00000	14.0544	3	0
