1126511	0.00000
563256	0.00000
840763	0.00000
563232	0.00000
281610	0.00000
281612	0.00000
563242	0.00000
840758	0.00000
563227	0.00000
281648	0.00000
1126472	0.00000
281642	0.00000
563201	0.00000
563203	0.693147
1126494	0.00000
1408065	0.00000
281693	0.00000
1408062	0.00000
563313	0.00000
1126447	0.00000
563301	0.00000
563308	0.00000
4230621	0.00000
281727	0.00000
1408024	0.00000
1126400	0.00000
1126416	0.00000
840793	0.00000
1126427	0.00000
2816134	0.00000
563384	0.00000
281753	0.00000
840877	0.00000
1126655	0.00000
840884	0.00000
840885	0.00000
563362	0.00000
563360	0.00000
3611684	0.00000
563344	0.00000
2816092	0.00000
1126592	0.00000
281763	0.00000
1126617	0.00000
840853	0.00000
563342	0.00000
2816065	0.00000
1126614	0.00000
1408207	0.00000
1959163	0.00000
563442	0.693147
1408188	0.00000
1126584	0.00000
840959	0.00000
281807	0.693147
1126577	0.00000
1126540	0.00000
1126532	0.00000
5356803	0.00000
563404	0.00000
4230523	0.00000
281824	0.00000
1126546	0.00000
1408141	0.00000
1126550	0.00000
1126768	0.00000
281868	0.00000
281862	0.00000
563500	0.00000
3612076	0.00000
281882	0.00000
840992	0.00000
281874	0.00000
840995	0.00000
1408328	0.00000
840978	0.693147
281895	0.00000
281912	0.00000
840968	0.00000
1408342	0.00000
563487	0.00000
281928	0.693147
563573	0.00000
281949	0.693147
1126697	0.00000
1408304	0.00000
3061161	0.00000
1959225	0.00000
1126673	0.00000
1126686	0.00000
1126687	0.00000
281953	0.636514
3612118	0.00000
1126663	0.00000
1959213	0.00000
5842097	0.00000
281978	0.00000
841029	0.00000
841026	0.00000
281968	0.00000
2253221	0.00000
563626	0.00000
281991	0.00000
563617	0.00000
1408494	0.00000
1126902	0.00000
281999	0.00000
281997	0.00000
1126893	0.00000
282006	0.00000
3611964	0.00000
282010	0.00000
563632	0.00000
282011	0.693147
282012	0.00000
1126882	0.00000
282017	0.00000
841108	0.00000
282029	0.00000
563589	0.00000
563611	0.693147
282036	0.00000
2816344	0.00000
1408423	0.00000
1126833	0.00000
282061	0.693147
282058	0.00000
841210	0.00000
282070	0.00000
841191	0.00000
282069	0.00000
282067	0.00000
5632048	0.00000
1408438	0.00000
563700	0.00000
282076	0.693147
282077	0.00000
282072	0.00000
282087	0.636514
5632000	0.00000
2816263	0.00000
563655	0.00000
1408398	0.00000
282088	0.00000
282091	0.00000
563649	0.00000
282100	0.00000
1126792	0.693147
282102	0.00000
282103	0.00000
282097	0.00000
282099	0.00000
282108	0.00000
282109	0.00000
282110	0.00000
1959341	0.00000
282107	0.00000
282170	1.09861
1126982	0.00000
1126989	0.00000
563719	0.00000
282152	0.00000
563721	0.00000
563722	0.00000
282145	0.00000
4163205	0.00000
1127013	0.00000
563761	0.00000
563774	0.693147
1127024	0.00000
1126916	0.00000
563794	0.00000
1959467	0.00000
282219	0.00000
563781	0.00000
1126930	0.00000
563791	0.00000
841327	0.00000
1408569	0.00000
1408563	0.00000
563838	0.00000
563808	0.00000
1126962	0.00000
1126971	0.00000
282290	0.00000
282291	0.00000
5004036	0.00000
282288	0.00000
1408728	0.00000
282299	0.00000
282287	0.693147
841375	0.00000
4163121	0.00000
1127126	0.00000
282262	0.00000
282269	0.636514
1408736	0.00000
563883	0.00000
4163177	0.00000
282354	0.00000
282355	0.00000
282358	0.00000
282347	1.03972
841432	0.00000
563965	0.00000
2253326	0.00000
282328	0.00000
563959	0.562335
841453	0.00000
1127095	0.00000
5632808	0.00000
563972	0.693147
1682276	0.00000
282405	0.00000
563981	0.00000
3612553	0.00000
1127261	0.00000
282430	0.00000
1127239	0.00000
5003916	0.00000
282420	0.00000
282376	0.00000
564002	0.00000
841526	0.00000
564008	0.00000
1127294	0.00000
841518	0.00000
1408892	0.00000
1127268	0.00000
841514	0.00000
841508	0.00000
841510	0.00000
282388	0.00000
1127191	0.00000
282476	0.00000
282478	0.00000
282488	0.00000
564050	0.00000
564058	0.00000
564063	0.00000
564068	0.00000
564069	0.00000
282445	0.00000
1408805	0.00000
5632672	0.00000
4230873	0.00000
564083	0.00000
564082	0.00000
282451	0.00000
564088	0.00000
841569	0.00000
841571	0.00000
841573	0.00000
1408963	0.00000
841620	0.00000
2816835	0.00000
282534	0.00000
841618	0.693147
4163387	0.00000
841624	0.00000
1127380	0.00000
1127368	0.00000
1408976	0.00000
1127374	0.00000
3612436	0.00000
1408991	0.00000
1408995	0.00000
1127421	0.00000
282498	0.00000
282497	0.00000
564128	0.00000
841636	0.00000
841633	0.00000
841632	0.00000
564148	0.00000
3612471	0.00000
1127393	0.00000
1409020	0.00000
3363668	0.00000
841687	0.00000
564172	0.00000
282603	0.00000
282602	0.00000
1127315	0.00000
282609	0.00000
282613	0.00000
1127304	0.00000
3612510	0.00000
282616	0.00000
1959851	0.00000
841717	0.00000
282571	0.00000
5632556	0.00000
282578	0.00000
1127341	0.00000
4230733	0.00000
1408948	0.00000
841700	0.00000
1127338	0.00000
282584	0.636514
282585	0.00000
5632572	0.00000
1407036	0.00000
839805	0.00000
280648	0.693147
839749	0.00000
3919088	0.00000
1407000	0.00000
839754	0.00000
839755	0.00000
1127455	0.00000
839773	0.00000
280685	0.00000
564295	0.00000
839771	0.00000
1127531	0.00000
280603	0.00000
839725	0.00000
1407078	0.00000
280581	0.00000
280588	0.00000
839740	0.00000
1407060	0.00000
1127502	0.00000
280634	0.00000
1407047	0.00000
280613	0.00000
1407052	0.00000
1127511	0.00000
839711	0.00000
1127585	0.00000
1127588	0.00000
280784	0.00000
1127601	0.00000
5633308	0.00000
1127554	0.00000
1407133	0.00000
1127558	0.00000
280822	0.00000
839873	0.00000
280812	0.00000
280811	0.00000
1127575	0.00000
839892	0.00000
1127582	0.00000
280732	0.00000
2253896	0.00000
839846	0.00000
564413	0.00000
1127664	0.00000
3363888	0.00000
280710	0.693147
839820	0.00000
1407188	0.00000
1407191	0.00000
564352	0.00000
1407183	0.00000
1127632	0.00000
280902	0.00000
1127736	0.00000
840061	0.00000
1127728	0.00000
1407277	0.00000
564577	0.00000
1127723	0.00000
280917	0.00000
280914	0.00000
1127713	0.00000
1127704	0.00000
840021	0.00000
280929	0.00000
1127711	0.00000
1127709	0.00000
840006	0.00000
840007	0.00000
280947	0.00000
840001	0.00000
1127683	0.00000
280956	0.00000
280959	0.00000
840013	0.00000
280952	0.00000
1127807	0.00000
280833	0.00000
1407328	0.00000
280836	0.00000
1127796	0.00000
1407341	0.00000
