1.02411e-05	5.67757	4.98965	0.00342186	1	0
8.18246e-05	1.54983	4.08712	0.212284	1	0
0.00355266	3.26908	2.44945	0.0380414	1	0
1.25201e-05	5.67757	4.90239	0.00342186	1	0
0.000140950	2.43402	3.85093	0.0876836	1	0
0.000439494	2.23161	3.35705	0.107355	1	1
0.00870395	3.07266	2.06028	0.0462978	1	1
0.0129729	0.866060	1.88696	0.420605	1	1
0.0107172	2.27187	1.96992	0.103119	1	0
0.00780429	5.20736	2.10767	0.00547611	1	1
0.00647707	2.49906	2.18862	0.0821622	1	1
0.0169655	5.20736	1.77043	0.00547611	1	0
0.0160419	5.20736	1.79475	0.00547611	1	0
0.0177903	4.43740	1.74982	0.0118266	1	0
0.0127737	2.75335	1.89368	0.0637141	1	0
0.000113301	1.69086	3.94576	0.184361	1	0
0.0350368	2.19023	1.45548	0.111891	1	0
0.00140625	2.87567	2.85194	0.0563784	1	0
0.00451878	2.78028	2.34498	0.0620211	1	0
0.0143051	4.27667	1.84451	0.0138888	1	0
0.0543341	3.77734	1.26493	0.0228835	1	0
9.31413e-05	1.32807	4.03086	0.264988	1	1
0.00679531	0.577818	2.23440	0.562242	5	1
0.0397719	2.27280	1.44786	0.104250	9	0
0.000726119	2.30259	3.13899	0.0999995	1	0
0.00559884	0.861300	3.17171	0.474446	44	1
0.000413574	2.23774	3.38345	0.106699	2	0
3.60162e-05	2.18671	4.47758	0.113127	3	0
1.23047e-05	2.81138	4.90993	0.0601220	1	1
1.97254e-05	2.81138	4.70497	0.0601220	1	1
0.0908069	4.15830	1.04306	0.0162785	2	0
0.0567876	3.27879	1.24616	0.122299	3	0
0.0268434	2.07944	1.57116	0.125000	1	0
0.0136282	2.07944	1.86556	0.125000	1	0
0.0128371	4.77471	1.89153	0.00844053	1	1
0.0378780	3.61651	1.42202	0.0470100	2	0
0.00690719	4.77471	2.16070	0.00844053	1	0
0.0431980	4.77471	1.36454	0.00844053	1	0
0.0916387	3.36730	1.03792	0.0344826	1	0
0.00593197	3.88908	2.22680	0.0204642	1	0
0.0134825	4.95397	1.87023	0.00705534	1	0
9.75464e-05	3.79968	4.01079	0.0223779	1	0
0.0175514	4.13305	1.75569	0.0160339	1	0
0.0276560	3.83930	1.55821	0.0215087	1	0
0.0791492	2.45831	1.10155	0.0855795	1	0
0.00363305	5.15474	2.43973	0.00577198	1	0
0.0548531	4.44443	1.26080	0.0117438	1	0
0.0318580	3.90447	1.49678	0.0201516	1	0
0.0388172	4.77471	1.41098	0.00844053	1	0
2.32137e-05	5.71237	4.63426	0.00330483	2	0
0.0326348	4.54261	1.48632	0.0106456	1	0
0.00210815	1.85596	2.74327	0.275499	5	1
0.0692661	1.38629	1.15948	0.250001	1	0
0.0528978	4.77471	1.27656	0.00844053	1	0
0.00854437	3.53963	2.06832	0.0290241	1	0
3.05989e-05	5.71237	4.51429	0.00330483	1	0
0.0605740	3.52715	1.21771	0.0293886	1	0
0.0211987	3.83930	1.67369	0.0215087	1	0
0.000113854	1.03972	3.94365	0.353554	1	0
2.68458e-05	5.96184	4.57112	0.00257517	1	0
0.000419688	2.07944	3.37707	0.125000	1	0
1.27667e-05	1.75772	4.89392	0.172438	1	0
1.11391e-05	5.30035	4.95315	0.00498985	1	0
0.00347050	4.53091	2.50551	0.0173458	2	0
2.55275e-06	4.65937	5.59299	0.00947243	1	0
0.00130761	5.58619	2.88352	0.00374929	1	0
0.00352957	3.47563	2.45228	0.0309423	1	0
0.00234406	3.47563	2.63003	0.0309423	1	0
0.000108278	5.71237	3.96546	0.00330483	2	0
0.00364826	5.58619	2.43791	0.00374929	1	0
