0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.105999	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.999887	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.999928	2	1
0.00000	1	1
0.00000	1	0
0.00000	1	1
0.365750	2	1
0.00000	1	0
1.00000	2	0
0.00000	1	0
0.00000	1	0
1.00000	2	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
1.00000	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.954835	8	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
1.00000	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.938367	5	1
0.961116	11	0
0.999999	2	0
0.999847	4	0
0.862917	4	0
0.937502	7	0
0.965710	8	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.960149	49	1
0.361689	2	0
0.776428	3	0
1.00000	2	1
0.00000	1	1
0.303565	4	0
0.329284	2	0
0.295234	2	1
0.00000	1	1
0.00000	1	0
0.395131	2	0
0.00000	1	1
0.00000	1	1
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.524870	11	0
0.469707	10	0
0.395947	6	0
0.00000	1	0
0.537119	6	1
0.299764	3	0
0.521330	3	0
0.00000	1	0
0.322426	13	0
0.386366	2	0
0.470516	9	0
0.00000	1	0
0.00000	1	0
0.490013	8	0
0.354559	5	0
0.00000	1	0
0.710081	3	0
0.230464	2	0
0.00000	1	0
0.879488	2	0
0.371509	2	0
1.00000	5	1
0.0275644	2	0
0.636798	3	0
0.00000	1	0
0.406095	6	0
0.249447	4	0
0.524545	3	0
0.791772	2	0
0.00000	1	0
0.00000	1	0
0.629430	3	0
0.816495	2	0
0.285403	3	0
0.264667	3	0
0.00000	1	0
0.529584	4	0
0.218829	2	0
0.447742	3	0
0.516705	5	0
0.702759	3	0
0.513860	3	0
0.373263	2	0
1.00000	2	0
0.697568	3	0
0.266997	4	0
0.461931	3	0
0.00000	1	0
0.765090	2	0
0.00000	1	0
0.239126	5	0
0.00000	1	0
0.489704	6	0
0.504996	5	0
0.0918682	2	0
0.00000	1	0
0.0324144	2	0
0.417293	3	0
0.765090	2	0
0.00000	1	0
0.272567	3	0
0.00000	1	0
0.391857	4	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.0568392	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.761323	2	0
0.00000	1	0
1.00000	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.00000	1	0
0.417217	3	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
1.00000	3	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
1.00000	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
