776	401	1	0
776	3469	1	0
776	2141	1	0
776	267	1	0
776	456	2	0
776	6112	1	0
776	3073	1	0
776	573	1	0
776	40092	1	0
776	113789	1	0
776	28899	1	0
776	66	2	0
776	50404	1	0
776	25344	1	0
776	10822	3	0
776	3236	1	0
776	32386	1	0
776	22096	2	0
776	55179	1	0
776	335	1	0
776	18898	1	0
776	5556	1	0
776	4216	1	0
776	43525	1	0
776	3817	1	0
776	3623	1	0
776	900	1	0
776	37583	1	0
776	10857	1	0
776	84663	1	0
776	15546	1	0
10971	18931	5	0
10971	135293	1	0
10971	1400	1	0
10971	169656	2	0
10971	20283	1	0
10971	148505	1	0
10971	87275	3	1
10971	62993	1	0
10971	19628	1	0
10971	55802	4	1
10971	39556	9	1
10971	102445	1	0
10971	110763	1	0
10971	708	1	0
10971	97161	2	0
10971	379	1	1
10971	148797	1	0
10971	18462	1	0
10971	103596	1	0
10971	156910	1	0
10971	132335	4	0
10971	39581	1	1
10971	113184	1	0
10971	175	1	1
10971	105716	1	0
10971	54952	2	0
10971	99540	1	0
10971	49920	2	1
10971	102692	2	0
10971	110870	5	0
10971	140914	3	0
10971	1649	11	1
10971	10147	7	0
10971	139598	1	0
10971	147095	1	0
10971	111901	1	0
10971	4241	2	0
10971	39746	3	0
10971	110865	1	0
10971	6479	1	0
10971	19392	2	0
10971	19505	1	0
10971	39605	2	0
10971	42699	1	0
10971	132133	1	0
10971	1910	3	1
10971	19385	3	0
10971	25059	4	0
10971	112735	1	0
10971	18707	1	0
10971	54805	1	0
10971	26627	2	0
10971	149041	1	0
10971	102893	1	0
10971	146987	1	0
10971	104525	2	0
10971	10955	1	0
10971	16464	2	0
10971	39618	1	0
10971	10919	1	0
10971	128096	1	0
10971	105321	1	0
10971	107428	2	0
10971	107420	1	0
10971	39437	4	0
10971	105718	1	0
10971	54742	2	0
10971	56647	1	0
10971	117152	1	0
10971	39584	2	0
10971	49177	2	0
10971	10928	3	1
10971	103334	1	0
10971	24581	1	0
10971	39561	3	0
10971	132536	1	0
10971	39613	3	0
10971	147576	1	0
10971	25060	1	0
10971	110717	3	0
10971	10001	2	1
10971	130675	1	0
10971	117349	1	0
10971	102709	2	0
10971	10901	3	0
10971	10900	1	1
10971	15738	1	0
10971	106045	1	0
10971	106250	1	0
10971	102427	2	0
10971	10940	2	0
10971	39185	1	0
10971	108642	1	0
10971	117125	3	0
10971	10912	1	1
10971	10981	3	0
10971	13398	4	1
10971	10974	1	0
10971	39723	1	0
10971	58343	2	0
10971	120699	1	0
10971	39452	3	1
10971	10898	1	0
18931	99545	1	0
18931	52454	1	0
18931	149121	3	0
18931	10140	6	0
18931	33641	2	0
18931	14788	4	0
18931	93884	1	0
18931	15855	1	0
18931	40119	2	0
18931	87275	1	0
18931	10132	2	0
18931	19628	1	0
18931	39556	1	0
18931	54806	1	0
18931	113194	4	0
18931	16855	1	0
18931	89928	1	0
18931	708	1	0
18931	89660	2	0
18931	10923	2	0
18931	132574	1	0
18931	379	3	0
18931	100524	1	0
18931	165814	1	0
18931	18366	1	0
18931	104320	2	0
18931	10129	1	0
18931	39581	1	0
18931	20877	1	0
18931	19074	2	0
18931	175	8	0
18931	39579	1	0
18931	46469	1	0
18931	39729	1	0
18931	104312	3	0
18931	109234	1	0
18931	105716	3	0
18931	49920	2	0
18931	17844	1	0
18931	110244	1	0
18931	21008	1	0
18931	10147	1	0
18931	39631	2	0
18931	129263	2	0
18931	139598	2	0
18931	4241	2	0
18931	111901	1	0
18931	10904	2	0
18931	105324	1	0
18931	117379	1	0
18931	143191	1	0
18931	39746	3	0
18931	10938	5	0
18931	110865	2	0
18931	6479	1	1
18931	39612	2	0
18931	42006	4	0
18931	19505	1	0
18931	110859	1	0
18931	15786	2	0
18931	8363	2	0
18931	105326	1	0
18931	25038	3	1
18931	94830	4	0
18931	16747	3	0
18931	14266	3	0
18931	19385	1	0
18931	117374	1	0
18931	18707	1	0
18931	12622	2	0
18931	10131	1	0
18931	39625	1	0
18931	107863	3	1
18931	89716	1	0
18931	1007	1	0
18931	105046	1	0
18931	138706	3	0
18931	39619	1	0
18931	104813	1	0
18931	18801	1	0
18931	109236	3	0
18931	103000	2	0
18931	43916	1	0
18931	49170	1	0
18931	10955	4	0
18931	16464	1	0
18931	102071	1	0
18931	58443	1	0
18931	104522	3	0
18931	89799	1	0
18931	10107	1	0
18931	128096	1	0
18931	2398	1	0
18931	106872	1	0
18931	107428	1	0
18931	56708	1	0
18931	100824	1	0
18931	132220	2	0
18931	4947	1	0
18931	54742	1	0
18931	105718	2	0
18931	179014	1	0
18931	56647	1	0
18931	39231	2	0
18931	49177	1	0
18931	111011	3	0
18931	10928	1	0
18931	113151	1	0
18931	126444	1	0
18931	103334	3	0
18931	39445	1	0
18931	4956	6	0
18931	128681	1	0
18931	24581	1	0
18931	132536	5	0
18931	39561	2	0
18931	12679	2	0
18931	99593	1	0
18931	54940	1	0
18931	113232	3	0
18931	1468	3	0
18931	153087	1	0
18931	10145	1	0
18931	106045	2	0
18931	105329	1	0
18931	132522	1	0
18931	108642	1	0
18931	33735	1	0
18931	2360	1	0
18931	14730	5	0
18931	58343	2	0
18931	120699	1	0
18931	38185	1	0
18931	139208	2	0
18931	39623	1	0
18931	10946	2	0
18931	10956	1	0
620	38150	2	1
620	38346	19	0
620	130004	3	0
620	9213	1	0
620	59724	1	0
620	1346	1	0
620	2428	2	0
620	128434	1	0
620	103549	4	0
620	38275	4	0
620	18549	1	0
620	38172	7	0
620	12835	1	1
620	629	8	0
620	178449	7	0
620	41273	5	0
620	38167	10	1
620	113434	3	0
49918	45056	4	0
49918	39750	1	0
49918	1135	2	0
49918	121146	3	0
49918	38521	1	0
49918	10610	1	0
49918	56332	48	1
49918	40655	1	0
49918	38395	1	1
49918	10616	2	1
49918	6815	1	1
49918	49938	4	0
49918	11930	1	0
49918	49135	1	0
49918	51816	1	0
49918	6794	1	1
49918	73052	4	0
49918	54444	5	0
49918	103511	1	0
49918	7070	1	1
49918	47606	1	0
49918	143249	1	0
2	1557	1	1
2	24921	1	0
2	10446	2	0
2	1146	1	1
2	4117	1	0
2	1174	2	1
2	5468	1	0
19096	6116	2	0
19096	35743	1	0
19096	3089	1	0
19096	18190	7	0
19096	4627	16	0
19096	2686	1	0
19096	3842	1	0
19096	4517	6	0
19096	510	7	0
19096	576	1	0
19096	2255	5	0
19096	70730	9	0
19096	14874	102	0
19096	4937	10	0
19096	3199	7	0
19096	588	131	0
19096	5438	8	0
19096	89121	13	0
19096	1108	2	0
19096	20104	4	0
19096	4684	4	0
19096	58409	6	0
19096	476	11	0
19096	3756	133	0
19096	4319	8	0
19096	5244	1	0
19096	2810	42	0
19096	337	109	0
19096	98	1	0
19096	3806	1	0
19096	8399	2	0
19096	375	1	0
19096	125	4	0
19096	204	7	0
19096	2241	7	0
19096	6598	5	0
19096	19404	13	0
19096	401	58	1
19096	363	5	0
19096	2389	6	0
19096	3703	18	0
19096	350	13	0
19096	592	1	0
19096	142541	1	0
19096	3751	5	0
19096	4321	4	0
19096	9794	1	0
19096	376	4	0
19096	19061	11	0
19096	6299	2	0
19096	3736	5	0
19096	3895	7	0
19096	11210	6	0
19096	5970	12	0
19096	5717	3	0
19096	10176	1	0
19096	4057	8	0
19096	69125	6	0
19096	5576	9	0
19096	4904	1	0
19096	494	13	0
19096	29242	14	0
19096	5617	1	0
19096	914	14	0
19096	1941	8	0
19096	5243	2	0
19096	521	10	0
19096	4617	22	0
19096	4428	3	0
19096	3933	6	0
19096	4688	3	0
19096	533	33	0
19096	428	27	0
19096	525	19	0
19096	436	35	0
19096	8703	14	1
19096	267	9	0
19096	535	2	0
19096	6763	6	0
19096	1766	21	0
19096	4989	85	0
19096	15257	8	0
19096	6291	1	0
19096	4370	2	0
19096	11143	2	0
19096	8154	24	0
19096	1777	2	0
19096	14799	12	0
19096	573	7	0
19096	8091	8	0
19096	8752	3	0
19096	37074	2	0
19096	6156	1	0
19096	3697	5	0
19096	2489	12	0
19096	5447	1	0
19096	4598	14	0
19096	2755	1	0
19096	5338	2	0
19096	1192	4	0
19096	1594	1	0
19096	4533	11	0
19096	5237	9	0
19096	730	1	0
19096	54	1	0
19096	127119	4	0
19096	143	2	0
19096	3623	10	0
19096	3817	17	0
19096	224	13	0
19096	4936	63	0
19096	6153	1	0
19096	5518	1	0
19096	24598	3	0
19096	4730	1	0
19096	471	18	0
19096	4809	4	0
19096	3559	11	0
19096	6581	11	0
19096	141	21	0
19096	4794	216	0
19096	106643	1	0
19096	434	11	0
19096	11060	10	0
19096	497	1	0
19096	49383	1	0
19096	5200	5	0
19096	5812	6	0
19096	50405	1	0
19096	5277	15	0
19096	7557	1	0
19096	4879	9	0
19096	4211	9	0
19096	8743	13	0
19096	3684	7	0
19096	6248	31	0
19096	5219	20	0
19096	347	3	0
19096	4633	3	0
19096	5524	1	0
19096	4165	16	0
19096	69971	2	0
19096	3018	12	0
19096	442	4	0
19096	3155	12	0
19096	3158	1	0
19096	53180	1	1
19096	203	10	0
19096	4804	13	0
19096	5027	2	0
19096	4587	1	0
19096	4467	3	0
19096	1999	11	0
19096	312	6	0
19096	6568	1	0
19096	384	4	0
19096	96	10	0
19096	4678	65	0
19096	486	61	0
19096	2105	2	0
19096	10636	3	0
19096	148	10	0
19096	4151	12	0
19096	107	6	0
19096	4318	6	0
19096	3138	1	0
19096	135	20	0
19096	4195	8	0
19096	335	1	0
19096	18383	18	0
19096	15249	17	0
19096	18352	1	0
19096	3824	1	0
19096	3727	9	0
19096	2277	8	0
19096	1651	1	0
19096	8588	14	0
19096	3745	1	0
19096	156	6	0
19096	11243	14	0
19096	67714	3	0
19096	313	2	0
19096	830	2	0
19096	11220	5	0
19096	49403	4	0
19096	27422	7	0
19096	3485	1	0
19096	172	5	0
19096	1432	1	1
19096	483	1	0
19096	716	3	0
19096	6112	1	0
19096	5048	1	0
19096	248	9	0
19096	19537	10	0
19096	1405	23	0
19096	124	3	0
19096	362	2	0
19096	78482	6	0
19096	6152	1	0
19096	131	3	0
19096	41519	1	0
19096	19378	16	0
19096	3675	6	0
19096	4210	9	0
19096	1388	17	0
19096	256	5	0
19096	29073	18	0
19096	23215	1	0
19096	6303	1	0
19096	4084	8	0
19096	5504	8	0
19096	354	2	0
19096	211	79	0
19096	213	6	0
19096	62882	4	0
19096	4141	7	0
19096	39648	2	0
19096	252	6	0
19096	5395	10	0
19096	5131	3	0
19096	10107	8	0
19096	3617	3	0
19096	3426	1	0
19096	32349	1	0
19096	290	5	0
19096	11096	11	0
19096	28829	1	0
19096	5829	9	0
19096	3742	4	0
19096	490	35	0
19096	531	8	0
19096	5737	1	0
19096	22010	2	0
19096	3574	3	0
19096	559	1	0
19096	38994	4	0
19096	4706	1	0
19096	6288	3	0
19096	180	1	0
19096	4690	6	0
19096	10820	1	0
19096	8626	3	0
19096	5670	3	0
19096	4609	16	0
19096	1773	3	0
19096	460	5	0
19096	38398	1	0
19096	5845	16	0
19096	5267	1	0
19096	3828	2	0
19096	2899	40	0
19096	10962	4	0
19096	4117	3	0
19096	1642	19	0
19096	6243	1	0
19096	5819	2	0
19096	4308	5	0
19096	163	2	0
19096	4511	2	0
19096	3936	1	0
19096	3716	1	0
19096	5738	10	0
19096	859	16	0
19096	3771	8	0
19096	3965	1	0
19096	4705	5	0
19096	3910	2	0
19096	303	2	0
19096	10310	28	0
19096	197	12	0
19096	3233	2	0
19096	4590	4	0
19096	4383	1	0
19096	75709	3	0
19096	116	20	0
19096	32332	11	0
19096	4636	3	0
19096	6296	10	0
19096	10762	1	0
19096	11097	16	0
19096	7319	4	0
19096	4226	11	0
19096	6547	3	0
19096	6379	2	0
19096	3715	3	0
19096	3383	46	0
19096	515	8	0
19096	4702	14	0
19096	3776	1	0
19096	4867	2	0
19096	6257	2	0
19096	39700	1	0
19096	112	2	0
19096	3888	1	0
19096	43981	62	0
19096	2754	19	0
19096	19755	1	0
19096	15505	18	0
19096	3674	3	0
19096	4078	2	0
19096	4743	37	0
19096	4676	6	0
695	4901	1	0
695	3039	2	1
695	138	1	0
695	267	1	0
695	6289	4	1
695	6291	1	0
695	19835	1	0
695	63632	1	0
695	3018	1	0
695	4447	1	0
695	52476	1	0
695	728	1	0
695	6299	1	0
695	908	1	0
695	15546	1	0
19278	19957	1	0
19278	54756	1	0
22	4922	1	1
22	2761	1	0
22	6116	4	0
22	109986	1	0
22	4467	1	0
22	19544	2	0
22	1999	1	0
22	590	1	1
22	607	1	0
22	96	1	0
22	4678	1	0
22	588	2	0
22	2105	1	0
22	4151	1	0
22	107	1	0
22	5736	1	0
