776	2810	6.02657	1	1	0
776	401	3.01077	1	1	0
776	573	1.17349	1	1	0
10971	2398	1.47813	1	1	1
18931	4956	0.475628	1	1	0
18931	39561	0.531627	1	1	0
49918	39750	1.34951	1	1	0
2	1174	5.11194	1	1	1
2	1146	4.82250	1	1	1
19096	588	2.14627	11	2	0
19096	3756	3.13387	10	3	0
19096	2810	2.49052	6	1	0
19096	19404	0.591105	1	1	0
19096	401	2.82819	6	1	1
19096	350	1.05980	3	2	0
19096	521	2.12415	3	1	0
19096	267	0.298983	1	1	0
19096	4794	2.55521	13	1	0
695	728	3.00451	1	1	0
22	3236	5.73618	1	1	0
22	2810	2.44175	2	2	0
53	5604	5.75222	1	1	1
53	2798	2.42518	1	1	0
53	3328	2.59160	1	1	0
53	10467	1.02235	1	1	0
1174	2798	4.59086	1	1	1
1174	1146	5.41008	1	1	0
1174	4794	3.19069	1	1	0
576	3756	1.70872	1	1	0
576	2810	1.92339	1	1	0
576	534	0.361436	1	1	0
756	1384	2.07102	1	1	1
472	3328	1.24591	1	1	0
472	10467	154.227	193	178	1
472	29557	0.895604	1	1	0
19177	19955	1.38768	2	2	0
588	1108	0.691156	1	1	0
588	3756	1.48365	6	2	0
588	337	3.57159	13	3	0
588	2810	2.57993	8	2	0
588	19404	1.30904	3	1	0
588	401	5.58301	9	5	1
588	350	3.74544	4	3	0
588	4989	1.78994	5	2	0
588	267	1.39036	5	3	0
588	6156	0.414838	1	1	0
588	573	0.419019	1	1	0
588	18898	0.387178	1	1	0
588	4794	0.900139	6	1	0
680	205	1.85317	3	2	1
1198	18898	1.19785	1	1	0
819	842	1.21515	1	1	0
819	3328	28.8224	7	6	1
819	267	2.10354	2	2	0
819	956	2.15065	1	1	0
491	551	28.2958	20	19	1
491	2810	0.517669	1	1	0
491	350	0.982741	1	1	0
491	3340	7.96429	2	2	1
491	267	0.918265	1	1	0
1108	3756	2.38482	2	1	0
1108	2810	1.42712	1	1	0
1108	1827	0.657446	1	1	1
1108	4989	11.2113	3	3	0
1108	267	0.971514	1	1	0
1108	6156	3.50574	2	2	0
1108	205	1.53561	2	1	1
1108	573	1.87612	1	1	0
19194	109236	0.683531	1	1	0
551	2810	0.738589	1	1	0
551	3340	14.7031	5	5	1
19456	5479	1.51018	2	2	0
3756	337	3.03680	7	2	0
3756	2810	2.10489	4	1	0
3756	19404	2.26818	3	1	0
3756	401	2.26648	4	1	0
3756	350	0.633628	2	2	0
3756	521	8.67129	2	1	0
3756	4989	12.0751	10	7	1
3756	267	6.17515	2	1	0
3756	4794	1.01488	4	1	0
337	401	3.82059	6	3	0
337	350	0.381948	1	1	0
337	4989	2.58102	4	2	0
337	4794	2.24460	8	1	0
2810	19404	0.932090	1	1	0
2810	4989	4.50588	5	2	0
2810	267	0.537635	1	1	0
2810	6156	0.856570	1	1	0
2810	18898	3.61895	1	1	0
2810	4794	1.69765	5	2	0
39729	111011	0.382154	2	2	0
6207	130	75.3826	22	17	1
3486	16936	3.86637	1	1	0
19404	350	27.0919	9	7	1
19404	1766	1.68187	1	1	0
19404	267	3.85174	4	4	0
19404	4794	0.444451	1	1	0
401	350	3.56643	5	3	1
401	4989	4.13926	5	1	0
401	1766	4.09975	3	1	0
401	267	4.42737	7	3	1
401	956	2.17637	1	1	1
401	573	3.93829	3	2	0
401	18898	12.0003	2	2	0
350	521	4.90828	10	8	1
350	267	20.8522	135	115	1
350	6156	1.49590	1	1	0
350	3273	10.3304	5	5	1
350	573	8.28770	23	22	1
18584	521	3.62497	1	1	0
1403	38201	2.94166	1	1	1
3463	2798	3.98779	1	1	0
2798	1146	3.37099	1	1	0
469	267	1.04266	1	1	0
469	573	2.66161	1	1	0
521	4989	2.48803	2	1	0
521	1766	8.08565	4	3	0
521	267	10.4593	13	13	1
521	573	1.43908	1	1	1
4989	4794	1.03211	3	3	0
1766	267	0.734228	1	1	0
1766	6156	1.55911	1	1	0
11019	18898	6.50320	1	1	0
109236	111011	0.436356	1	1	0
267	573	33.8221	45	42	1
267	18898	1.16384	5	5	0
267	4794	0.257777	1	1	0
6156	4794	3.08559	2	1	0
956	2704	2.24356	1	1	0
956	573	2.01894	1	1	0
573	1594	2.52001	1	1	0
573	18898	3.50068	4	4	1
573	4794	0.405743	1	1	0
10467	5479	0.723236	1	1	0
29557	5479	0.992828	1	1	0
4466	4794	4.27063	1	1	0
