0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.0438299	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.973585	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.977971	2	1
0.00000	1	1
0.00000	1	0
0.00000	1	1
0.166503	2	1
0.00000	1	0
0.999746	2	0
0.00000	1	0
0.00000	1	0
1.00000	2	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
1.00000	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.939542	8	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.999998	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.811224	5	1
0.899116	11	0
0.996301	2	0
0.987401	4	0
0.801852	4	0
0.838240	7	0
0.929226	8	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.914384	49	1
0.164372	2	0
0.715885	3	0
1.00000	2	1
0.00000	1	1
0.139639	4	0
0.147655	2	0
0.130604	2	1
0.00000	1	1
0.00000	1	0
0.182167	2	0
0.00000	1	1
0.00000	1	1
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.283176	11	0
0.251555	10	0
0.195533	6	0
0.00000	1	0
0.287911	6	1
0.137004	3	0
0.262052	3	0
0.00000	1	0
0.155927	13	0
0.177447	2	0
0.247287	9	0
0.00000	1	0
0.00000	1	0
0.261953	8	0
0.168457	5	0
0.00000	1	0
0.403824	3	0
0.0994837	2	0
0.00000	1	0
0.571045	2	0
0.169538	2	0
0.998872	5	1
0.0111183	2	0
0.344027	3	0
0.00000	1	0
0.209775	6	0
0.112808	4	0
0.302694	3	0
0.466154	2	0
0.00000	1	0
0.00000	1	0
0.347889	3	0
0.492473	2	0
0.132045	3	0
0.119962	3	0
0.00000	1	0
0.278150	4	0
0.0940623	2	0
0.215914	3	0
0.268793	5	0
0.397454	3	0
0.292030	3	0
0.170466	2	0
1.00000	2	0
0.405449	3	0
0.121157	4	0
0.224030	3	0
0.00000	1	0
0.439778	2	0
0.00000	1	0
0.108307	5	0
0.00000	1	0
0.259658	6	0
0.262633	5	0
0.0378128	2	0
0.00000	1	0
0.0130941	2	0
0.213799	3	0
0.439778	2	0
0.00000	1	0
0.125373	3	0
0.00000	1	0
0.190427	4	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.0231356	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.436201	2	0
0.00000	1	0
1.00000	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.00000	1	0
0.198046	3	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.999982	3	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.997731	2	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	1
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
0.00000	1	0
